Seconds,Channel,Value
47270,28,0
47280,38,254
47280,35,254
47280,28,254
47290,38,0
47290,35,0
47290,28,0
47300,38,254
47300,35,254
47300,28,254
47310,38,0
47310,35,0
47310,28,0
47320,38,254
47320,35,254
47320,28,254
47330,38,0
47330,35,0
47330,28,0
47340,38,254
47340,35,254
47340,28,254
47350,38,0
47350,35,0
47350,28,0
47360,38,254
47360,35,254
47360,28,254
47370,38,0
47370,35,0
47370,28,0
47380,38,254
47380,35,254
47380,28,254
47390,38,0
47390,35,0
47390,28,0
47400,38,254
47400,35,254
47400,28,254
47410,38,0
47410,35,0
47410,28,0
47420,38,254
47420,35,254
47420,28,254
47430,38,0
47430,35,0
47430,28,0
47440,38,254
47440,35,254
47440,28,254
47450,38,0
47450,35,0
47450,28,0
47460,38,254
47460,35,254
47460,28,254
47470,38,0
47470,35,0
47470,28,0
47480,38,254
47480,35,254
47480,28,254
47490,38,0
47490,35,0
47490,28,0
47500,38,254
47500,35,254
47500,28,254
47510,38,0
47510,35,0
47510,28,0
47520,38,254
47520,35,254
47520,28,254
47530,38,0
47530,35,0
47530,28,0
47540,38,254
47540,35,254
47540,28,254
47550,38,0
47550,35,0
47550,28,0
47560,38,254
47560,35,254
47560,28,254
47570,38,0
47570,35,0
47570,28,0
47580,38,254
47580,35,254
47580,28,254
47590,38,0
47590,35,0
47590,28,0
47600,38,254
47600,35,254
47600,28,254
47610,38,0
47610,35,0
47610,28,0
47620,38,254
47620,35,254
47620,28,254
47630,38,0
47630,35,0
47630,28,0
47640,38,254
47640,35,254
47640,28,254
47650,38,0
47650,35,0
47650,28,0
47660,38,254
47660,35,254
47660,28,254
47670,38,0
47670,35,0
47670,28,0
47680,38,254
47680,35,254
47680,28,254
47690,38,0
47690,35,0
47690,28,0
47700,38,254
47700,35,254
47700,28,254
47710,38,0
47710,35,0
47710,28,0
47720,38,254
47720,35,254
47720,28,254
47730,38,0
47730,35,0
47730,28,0
47740,38,254
47740,35,254
47740,28,254
47750,38,0
47750,35,0
47750,28,0
47760,38,254
47760,35,254
47760,28,254
47770,38,0
47770,35,0
47770,28,0
47780,38,254
47780,35,254
47780,28,254
47790,38,0
47790,35,0
47790,28,0
47800,38,254
47800,35,254
47800,28,254
47810,38,0
47810,35,0
47810,28,0
47820,38,254
47820,35,254
47820,28,254
47830,38,0
47830,35,0
47830,28,0
47840,38,254
47840,35,254
47840,28,254
47850,38,0
47850,35,0
47850,28,0
47860,38,254
47860,35,254
47860,28,254
47870,38,0
47870,35,0
47870,28,0
47880,38,254
47880,35,254
47880,28,254
47890,38,0
47890,35,0
47890,28,0
47900,38,254
47900,35,254
47900,28,254
47910,38,0
47910,35,0
47910,28,0
47920,38,254
47920,35,254
47920,28,254
47930,38,0
47930,35,0
47930,28,0
47940,38,254
47940,35,254
47940,28,254
47950,38,0
47950,35,0
47950,28,0
47960,38,254
47960,35,254
47960,28,254
47970,38,0
47970,35,0
47970,28,0
47980,38,254
47980,35,254
47980,28,254
47990,38,0
47990,35,0
47990,28,0
48000,38,254
48000,35,254
48000,28,254
48010,38,0
48010,35,0
48010,28,0
48020,38,254
48020,35,254
48020,28,254
48030,38,0
48030,35,0
48030,28,0
48040,38,254
48040,35,254
48040,28,254
48050,38,0
48050,35,0
48050,28,0
48060,38,254
48060,35,254
48060,28,254
48070,38,0
48070,35,0
48070,28,0
48080,38,254
48080,35,254
48080,28,254
48090,38,0
48090,35,0
48090,28,0
48100,38,254
48100,35,254
48100,28,254
48110,38,0
48110,35,0
48110,28,0
48120,38,254
48120,35,254
48120,28,254
48130,38,0
48130,35,0
48130,28,0
48140,38,254
48140,35,254
48140,28,254
48150,38,0
48150,35,0
48150,28,0
48160,38,254
48160,35,254
48160,28,254
48170,38,0
48170,35,0
48170,28,0
48180,38,254
48180,35,254
48180,28,254
48190,38,0
48190,35,0
48190,28,0
48200,38,254
48200,35,254
48200,28,254
48210,38,0
48210,35,0
48210,28,0
48220,38,254
48220,35,254
48220,28,254
48230,38,0
48230,35,0
48230,28,0
48240,38,254
48240,35,254
48240,28,254
48250,38,0
48250,35,0
48250,28,0
48260,38,254
48260,35,254
48260,28,254
48270,38,0
48270,35,0
48270,28,0
48280,38,254
48280,35,254
48280,28,254
48290,38,0
48290,35,0
48290,28,0
48300,38,254
48300,35,254
48300,28,254
48310,38,0
48310,35,0
48310,28,0
48320,38,254
48320,35,254
48320,28,254
48330,38,0
48330,35,0
48330,28,0
48340,38,254
48340,35,254
48340,28,254
48350,38,0
48350,35,0
48350,28,0
48360,38,254
48360,35,254
48360,28,254
48370,38,0
48370,35,0
48370,28,0
48380,38,254
48380,35,254
48380,28,254
48390,38,0
48390,35,0
48390,28,0
48400,38,254
48400,35,254
48400,28,254
48410,38,0
48410,35,0
48410,28,0
48420,38,254
48420,35,254
48420,28,254
48430,38,0
48430,35,0
48430,28,0
48440,38,254
48440,35,254
48440,28,254
48450,38,0
48450,35,0
48450,28,0
48460,38,254
48460,35,254
48460,28,254
48470,38,0
48470,35,0
48470,28,0
48480,38,254
48480,35,254
48480,28,254
48490,38,0
48490,35,0
48490,28,0
48500,38,254
48500,35,254
48500,28,254
48510,38,0
48510,35,0
48510,28,0
48520,38,254
48520,35,254
48520,28,254
48530,38,0
48530,35,0
48530,28,0
48540,38,254
48540,35,254
48540,28,254
48550,38,0
48550,35,0
48550,28,0
48560,38,254
48560,35,254
48560,28,254
48570,38,0
48570,35,0
48570,28,0
48580,38,254
48580,35,254
48580,28,254
48590,38,0
48590,35,0
48590,28,0
48600,38,254
48600,35,254
48600,28,254
48610,38,0
48610,35,0
48610,28,0
48620,38,254
48620,35,254
48620,28,254
48630,38,0
48630,35,0
48630,28,0
48640,38,254
48640,35,254
48640,28,254
48650,38,0
48650,35,0
48650,28,0
48660,38,254
48660,35,254
48660,28,254
48670,38,0
48670,35,0
48670,28,0
48680,38,254
48680,35,254
48680,28,254
48690,38,0
48690,35,0
48690,28,0
48700,38,254
48700,35,254
48700,28,254
48710,38,0
48710,35,0
48710,28,0
48720,38,254
48720,35,254
48720,28,254
48730,38,0
48730,35,0
48730,28,0
48740,38,254
48740,35,254
48740,28,254
48750,38,0
48750,35,0
48750,28,0
48760,38,254
48760,35,254
48760,28,254
48770,38,0
48770,35,0
48770,28,0
48780,38,254
48780,35,254
48780,28,254
48790,38,0
48790,35,0
48790,28,0
48800,38,254
48800,35,254
48800,28,254
48810,38,0
48810,35,0
48810,28,0
48820,38,254
48820,35,254
48820,28,254
48830,38,0
48830,35,0
48830,28,0
48840,38,254
48840,35,254
48840,28,254
48850,38,0
48850,35,0
48850,28,0
48860,38,254
48860,35,254
48860,28,254
48870,38,0
48870,35,0
48870,28,0
48880,38,254
48880,35,254
48880,28,254
48890,38,0
48890,35,0
48890,28,0
48900,38,254
48900,35,254
48900,28,254
48910,38,0
48910,35,0
48910,28,0
48920,38,254
48920,35,254
48920,28,254
48930,38,0
48930,35,0
48930,28,0
48940,38,254
48940,35,254
48940,28,254
48950,38,0
48950,35,0
48950,28,0
48960,38,254
48960,35,254
48960,28,254
48970,38,0
48970,35,0
48970,28,0
48980,38,254
48980,35,254
48980,28,254
48990,38,0
48990,35,0
48990,28,0
49000,38,254
49000,35,254
49000,28,254
49010,38,0
49010,35,0
49010,28,0
49020,38,254
49020,35,254
49020,28,254
49030,38,0
49030,35,0
49030,28,0
49040,38,254
49040,35,254
49040,28,254
49050,38,0
49050,35,0
49050,28,0
49060,38,254
49060,35,254
49060,28,254
49070,38,0
49070,35,0
49070,28,0
49080,38,254
49080,35,254
49080,28,254
49090,38,0
49090,35,0
49090,28,0
49100,38,254
49100,35,254
49100,28,254
49110,38,0
49110,35,0
49110,28,0
49120,38,254
49120,35,254
49120,28,254
49130,38,0
49130,35,0
49130,28,0
49140,38,254
49140,35,254
49140,28,254
49150,38,0
49150,35,0
49150,28,0
49160,38,254
49160,35,254
49160,28,254
49170,38,0
49170,35,0
49170,28,0
49180,38,254
49180,35,254
49180,28,254
49190,38,0
49190,35,0
49190,28,0
49200,38,254
49200,35,254
49200,28,254
49210,38,0
49210,35,0
49210,28,0
49220,38,254
49220,35,254
49220,28,254
49230,38,0
49230,35,0
49230,28,0
49240,38,254
49240,35,254
49240,28,254
49250,38,0
49250,35,0
49250,28,0
49260,38,254
49260,35,254
49260,28,254
49270,38,0
49270,35,0
49270,28,0
49280,38,254
49280,35,254
49280,28,254
49290,38,0
49290,35,0
49290,28,0
49300,38,254
49300,35,254
49300,28,254
49310,38,0
49310,35,0
49310,28,0
49320,38,254
49320,35,254
49320,28,254
49330,38,0
49330,35,0
49330,28,0
49340,38,254
49340,35,254
49340,28,254
49350,38,0
49350,35,0
49350,28,0
49360,38,254
49360,35,254
49360,28,254
49370,38,0
49370,35,0
49370,28,0
49380,38,254
49380,35,254
49380,28,254
49390,38,0
49390,35,0
49390,28,0
49400,38,254
49400,35,254
49400,28,254
49410,38,0
49410,35,0
49410,28,0
49420,38,254
49420,35,254
49420,28,254
49430,38,0
49430,35,0
49430,28,0
49440,38,254
49440,35,254
49440,28,254
49450,38,0
49450,35,0
49450,28,0
49460,38,254
49460,35,254
49460,28,254
49470,38,0
49470,35,0
49470,28,0
49480,38,254
49480,35,254
49480,28,254
49490,38,0
49490,35,0
49490,28,0
49500,38,254
49500,35,254
49500,28,254
49510,38,0
49510,35,0
49510,28,0
49520,38,254
49520,35,254
49520,28,254
49530,38,0
49530,35,0
49530,28,0
49540,38,254
49540,35,254
49540,28,254
49550,38,0
49550,35,0
49550,28,0
49560,38,254
49560,35,254
49560,28,254
49570,38,0
49570,35,0
49570,28,0
49580,38,254
49580,35,254
49580,28,254
49590,38,0
49590,35,0
49590,28,0
49600,38,254
49600,35,254
49600,28,254
49610,38,0
49610,35,0
49610,28,0
49620,38,254
49620,35,254
49620,28,254
49630,38,0
49630,35,0
49630,28,0
49640,38,254
49640,35,254
49640,28,254
49650,38,0
49650,35,0
49650,28,0
49660,38,254
49660,35,254
49660,28,254
49670,38,0
49670,35,0
49670,28,0
49680,38,254
49680,35,254
49680,28,254
49690,38,0
49690,35,0
49690,28,0
49700,38,254
49700,35,254
49700,28,254
49710,38,0
49710,35,0
49710,28,0
49720,38,254
49720,35,254
49720,28,254
49730,38,0
49730,35,0
49730,28,0
49740,38,254
49740,35,254
49740,28,254
49750,38,0
49750,35,0
49750,28,0
49760,38,254
49760,35,254
49760,28,254
49770,38,0
49770,35,0
49770,28,0
49780,38,254
49780,35,254
49780,28,254
49790,38,0
49790,35,0
49790,28,0
49800,38,254
49800,35,254
49800,28,254
49810,38,0
49810,35,0
49810,28,0
49820,38,254
49820,35,254
49820,28,254
49830,38,0
49830,35,0
49830,28,0
49840,38,254
49840,35,254
49840,28,254
49850,38,0
49850,35,0
49850,28,0
49860,38,254
49860,35,254
49860,28,254
49870,38,0
49870,35,0
49870,28,0
49880,38,254
49880,35,254
49880,28,254
49890,38,0
49890,35,0
49890,28,0
49900,38,254
49900,35,254
49900,28,254
49910,38,0
49910,35,0
49910,28,0
49920,38,254
49920,35,254
49920,28,254
49930,38,0
49930,35,0
49930,28,0
49940,38,254
49940,35,254
49940,28,254
49950,38,0
49950,35,0
49950,28,0
49960,38,254
49960,35,254
49960,28,254
49970,38,0
49970,35,0
49970,28,0
49980,38,254
49980,35,254
49980,28,254
49990,38,0
49990,35,0
49990,28,0
50000,38,254
50000,35,254
50000,28,254
50010,38,0
50010,35,0
50010,28,0
50020,38,254
50020,35,254
50020,28,254
50030,38,0
50030,35,0
50030,28,0
50040,38,254
50040,35,254
50040,28,254
50050,38,0
50050,35,0
50050,28,0
50060,38,254
50060,35,254
50060,28,254
50070,38,0
50070,35,0
50070,28,0
50080,38,254
50080,35,254
50080,28,254
50090,38,0
50090,35,0
50090,28,0
50100,38,254
50100,35,254
50100,28,254
50110,38,0
50110,35,0
50110,28,0
50120,38,254
50120,35,254
50120,28,254
50130,38,0
50130,35,0
50130,28,0
50140,38,254
50140,35,254
50140,28,254
50150,38,0
50150,35,0
50150,28,0
50160,38,254
50160,35,254
50160,28,254
50170,38,0
50170,35,0
50170,28,0
50180,38,254
50180,35,254
50180,28,254
50190,38,0
50190,35,0
50190,28,0
50200,38,254
50200,35,254
50200,28,254
50210,38,0
50210,35,0
50210,28,0
50220,38,254
50220,35,254
50220,28,254
50230,38,0
50230,35,0
50230,28,0
50240,38,254
50240,35,254
50240,28,254
50250,38,0
50250,35,0
50250,28,0
50260,38,254
50260,35,254
50260,28,254
50270,38,0
50270,35,0
50270,28,0
50280,38,254
50280,35,254
50280,28,254
50290,38,0
50290,35,0
50290,28,0
50300,38,254
50300,35,254
50300,28,254
50310,38,0
50310,35,0
50310,28,0
50320,38,254
50320,35,254
50320,28,254
50330,38,0
50330,35,0
50330,28,0
50340,38,254
50340,35,254
50340,28,254
50350,38,0
50350,35,0
50350,28,0
50360,38,254
50360,35,254
50360,28,254
50370,38,0
50370,35,0
50370,28,0
50380,38,254
50380,35,254
50380,28,254
50390,38,0
50390,35,0
50390,28,0
50400,38,254
50400,35,254
50400,28,254
50410,38,0
50410,35,0
50410,28,0
50420,38,254
50420,35,254
50420,28,254
50430,38,0
50430,35,0
50430,28,0
50440,38,254
50440,35,254
50440,28,254
50450,38,0
50450,35,0
50450,28,0
50460,38,254
50460,35,254
50460,28,254
50470,38,0
50470,35,0
50470,28,0
50480,38,254
50480,35,254
50480,28,254
50490,38,0
50490,35,0
50490,28,0
50500,38,254
50500,35,254
50500,28,254
50510,38,0
50510,35,0
50510,28,0
50520,38,254
50520,35,254
50520,28,254
50530,38,0
50530,35,0
50530,28,0
50540,38,254
50540,35,254
50540,28,254
50550,38,0
50550,35,0
50550,28,0
50560,38,254
50560,35,254
50560,28,254
50570,38,0
50570,35,0
50570,28,0
50580,38,254
50580,35,254
50580,28,254
50590,38,0
50590,35,0
50590,28,0
50600,38,254
50600,35,254
50600,28,254
50610,38,0
50610,35,0
50610,28,0
50620,38,254
50620,35,254
50620,28,254
50630,38,0
50630,35,0
50630,28,0
50640,38,254
50640,35,254
50640,28,254
50650,38,0
50650,35,0
50650,28,0
50660,38,254
50660,35,254
50660,28,254
50670,38,0
50670,35,0
50670,28,0
50680,38,254
50680,35,254
50680,28,254
50690,38,0
50690,35,0
50690,28,0
50700,38,254
50700,35,254
50700,28,254
50710,38,0
50710,35,0
50710,28,0
50720,38,254
50720,35,254
50720,28,254
50730,38,0
50730,35,0
50730,28,0
50740,38,254
50740,35,254
50740,28,254
50750,38,0
50750,35,0
50750,28,0
50760,38,254
50760,35,254
50760,28,254
50770,38,0
50770,35,0
50770,28,0
50780,38,254
50780,35,254
50780,28,254
50790,38,0
50790,35,0
50790,28,0
50800,38,254
50800,35,254
50800,28,254
50810,38,0
50810,35,0
50810,28,0
50820,38,254
50820,35,254
50820,28,254
50830,38,0
50830,35,0
50830,28,0
50840,38,254
50840,35,254
50840,28,254
50850,38,0
50850,35,0
50850,28,0
50860,38,254
50860,35,254
50860,28,254
50870,38,0
50870,35,0
50870,28,0
50880,38,254
50880,35,254
50880,28,254
50890,38,0
50890,35,0
50890,28,0
50900,38,254
50900,35,254
50900,28,254
50910,38,0
50910,35,0
50910,28,0
50920,38,254
50920,35,254
50920,28,254
50930,38,0
50930,35,0
50930,28,0
50940,38,254
50940,35,254
50940,28,254
50950,38,0
50950,35,0
50950,28,0
50960,38,254
50960,35,254
50960,28,254
50970,38,0
50970,35,0
50970,28,0
50980,38,254
50980,35,254
50980,28,254
50990,38,0
50990,35,0
50990,28,0
51000,38,254
51000,35,254
51000,28,254
51010,38,0
51010,35,0
51010,28,0
51020,38,254
51020,35,254
51020,28,254
51030,38,0
51030,35,0
51030,28,0
51040,38,254
51040,35,254
51040,28,254
51050,38,0
51050,35,0
51050,28,0
51060,38,254
51060,35,254
51060,28,254
51070,38,0
51070,35,0
51070,28,0
51080,38,254
51080,35,254
51080,28,254
51090,38,0
51090,35,0
51090,28,0
51100,38,254
51100,35,254
51100,28,254
51110,38,0
51110,35,0
51110,28,0
51120,38,254
51120,35,254
51120,28,254
51130,38,0
51130,35,0
51130,28,0
51140,38,254
51140,35,254
51140,28,254
51150,38,0
51150,35,0
51150,28,0
51160,38,254
51160,35,254
51160,28,254
51170,38,0
51170,35,0
51170,28,0
51180,38,254
51180,35,254
51180,28,254
51190,38,0
51190,35,0
51190,28,0
51200,38,254
51200,35,254
51200,28,254
51210,38,0
51210,35,0
51210,28,0
51220,38,254
51220,35,254
51220,28,254
51230,38,0
51230,35,0
51230,28,0
51240,38,254
51240,35,254
51240,28,254
51250,38,0
51250,35,0
51250,28,0
51260,38,254
51260,35,254
51260,28,254
51270,38,0
51270,35,0
51270,28,0
51280,38,254
51280,35,254
51280,28,254
51290,38,0
51290,35,0
51290,28,0
51300,38,254
51300,35,254
51300,28,254
51310,38,0
51310,35,0
51310,28,0
51320,38,254
51320,35,254
51320,28,254
51330,38,0
51330,35,0
51330,28,0
51340,38,254
51340,35,254
51340,28,254
51350,38,0
51350,35,0
51350,28,0
51360,38,254
51360,35,254
51360,28,254
51370,38,0
51370,35,0
51370,28,0
51380,38,254
51380,35,254
51380,28,254
51390,38,0
51390,35,0
51390,28,0
51400,38,254
51400,35,254
51400,28,254
51410,38,0
51410,35,0
51410,28,0
51420,38,254
51420,35,254
51420,28,254
51430,38,0
51430,35,0
51430,28,0
51440,38,254
51440,35,254
51440,28,254
51450,38,0
51450,35,0
51450,28,0
51460,38,254
51460,35,254
51460,28,254
51470,38,0
51470,35,0
51470,28,0
51480,38,254
51480,35,254
51480,28,254
51490,38,0
51490,35,0
51490,28,0
51500,38,254
51500,35,254
51500,28,254
51510,38,0
51510,35,0
51510,28,0
51520,38,254
51520,35,254
51520,28,254
51530,38,0
51530,35,0
51530,28,0
51540,38,254
51540,35,254
51540,28,254
51550,38,0
51550,35,0
51550,28,0
51560,38,254
51560,35,254
51560,28,254
51570,38,0
51570,35,0
51570,28,0
51580,38,254
51580,35,254
51580,28,254
51590,38,0
51590,35,0
51590,28,0
51600,38,254
51600,35,254
51600,28,254
51610,38,0
51610,35,0
51610,28,0
51620,38,254
51620,35,254
51620,28,254
51630,38,0
51630,35,0
51630,28,0
51640,38,254
51640,35,254
51640,28,254
51650,38,0
51650,35,0
51650,28,0
51660,38,254
51660,35,254
51660,28,254
51670,38,0
51670,35,0
51670,28,0
51680,38,254
51680,35,254
51680,28,254
51690,38,0
51690,35,0
51690,28,0
51700,38,254
51700,35,254
51700,28,254
51710,38,0
51710,35,0
51710,28,0
51720,38,254
51720,35,254
51720,28,254
51730,38,0
51730,35,0
51730,28,0
51740,38,254
51740,35,254
51740,28,254
51750,38,0
51750,35,0
51750,28,0
51760,38,254
51760,35,254
51760,28,254
51770,38,0
51770,35,0
51770,28,0
51780,38,254
51780,35,254
51780,28,254
51790,38,0
51790,35,0
51790,28,0
51800,38,254
51800,35,254
51800,28,254
51810,38,0
51810,35,0
51810,28,0
51820,38,254
51820,35,254
51820,28,254
51830,38,0
51830,35,0
51830,28,0
51840,38,254
51840,35,254
51840,28,254
51850,38,0
51850,35,0
51850,28,0
51860,38,254
51860,35,254
51860,28,254
51870,38,0
51870,35,0
51870,28,0
51880,38,254
51880,35,254
51880,28,254
51890,38,0
51890,35,0
51890,28,0
51900,38,254
51900,35,254
51900,28,254
51910,38,0
51910,35,0
51910,28,0
51920,38,254
51920,35,254
51920,28,254
51930,38,0
51930,35,0
51930,28,0
51940,38,254
51940,35,254
51940,28,254
51950,38,0
51950,35,0
51950,28,0
51960,38,254
51960,35,254
51960,28,254
51970,38,0
51970,35,0
51970,28,0
51980,38,254
51980,35,254
51980,28,254
51990,38,0
51990,35,0
51990,28,0
52000,38,254
52000,35,254
52000,28,254
52010,38,0
52010,35,0
52010,28,0
52020,38,254
52020,35,254
52020,28,254
52030,38,0
52030,35,0
52030,28,0
52040,38,254
52040,35,254
52040,28,254
52050,38,0
52050,35,0
52050,28,0
52060,38,254
52060,35,254
52060,28,254
52070,38,0
52070,35,0
52070,28,0
52080,38,254
52080,35,254
52080,28,254
52090,38,0
52090,35,0
52090,28,0
52100,38,254
52100,35,254
52100,28,254
52110,38,0
52110,35,0
52110,28,0
52120,38,254
52120,35,254
52120,28,254
52130,38,0
52130,35,0
52130,28,0
52140,38,254
52140,35,254
52140,28,254
52150,38,0
52150,35,0
52150,28,0
52160,38,254
52160,35,254
52160,28,254
52170,38,0
52170,35,0
52170,28,0
52180,38,254
52180,35,254
52180,28,254
52190,38,0
52190,35,0
52190,28,0
52200,38,254
52200,35,254
52200,28,254
52210,38,0
52210,35,0
52210,28,0
52220,38,254
52220,35,254
52220,28,254
52230,38,0
52230,35,0
52230,28,0
52240,38,254
52240,35,254
52240,28,254
52250,38,0
52250,35,0
52250,28,0
52260,38,254
52260,35,254
52260,28,254
52270,38,0
52270,35,0
52270,28,0
52280,38,254
52280,35,254
52280,28,254
52290,38,0
52290,35,0
52290,28,0
52300,38,254
52300,35,254
52300,28,254
52310,38,0
52310,35,0
52310,28,0
52320,38,254
52320,35,254
52320,28,254
52330,38,0
52330,35,0
52330,28,0
52340,38,254
52340,35,254
52340,28,254
52350,38,0
52350,35,0
52350,28,0
52360,38,254
52360,35,254
52360,28,254
52370,38,0
52370,35,0
52370,28,0
52380,38,254
52380,35,254
52380,28,254
52390,38,0
52390,35,0
52390,28,0
52400,38,254
52400,35,254
52400,28,254
52410,38,0
52410,35,0
52410,28,0
52420,38,254
52420,35,254
52420,28,254
52430,38,0
52430,35,0
52430,28,0
52440,38,254
52440,35,254
52440,28,254
52450,38,0
52450,35,0
52450,28,0
52460,38,254
52460,35,254
52460,28,254
52470,38,0
52470,35,0
52470,28,0
52480,38,254
52480,35,254
52480,28,254
52490,38,0
52490,35,0
52490,28,0
52500,38,254
52500,35,254
52500,28,254
52510,38,0
52510,35,0
52510,28,0
52520,38,254
52520,35,254
52520,28,254
52530,38,0
52530,35,0
52530,28,0
52540,38,254
52540,35,254
52540,28,254
52550,38,0
52550,35,0
52550,28,0
52560,38,254
52560,35,254
52560,28,254
52570,38,0
52570,35,0
52570,28,0
52580,38,254
52580,35,254
52580,28,254
52590,38,0
52590,35,0
52590,28,0
52600,38,254
52600,35,254
52600,28,254
52610,38,0
52610,35,0
52610,28,0
52620,38,254
52620,35,254
52620,28,254
52630,38,0
52630,35,0
52630,28,0
52640,38,254
52640,35,254
52640,28,254
52650,38,0
52650,35,0
52650,28,0
52660,38,254
52660,35,254
52660,28,254
52670,38,0
52670,35,0
52670,28,0
52680,38,254
52680,35,254
52680,28,254
52690,38,0
52690,35,0
52690,28,0
52700,38,254
52700,35,254
52700,28,254
52710,38,0
52710,35,0
52710,28,0
52720,38,254
52720,35,254
52720,28,254
52730,38,0
52730,35,0
52730,28,0
52740,38,254
52740,35,254
52740,28,254
52750,38,0
52750,35,0
52750,28,0
52760,38,254
52760,35,254
52760,28,254
52770,38,0
52770,35,0
52770,28,0
52780,38,254
52780,35,254
52780,28,254
52790,38,0
52790,35,0
52790,28,0
52800,38,254
52800,35,254
52800,28,254
52810,38,0
52810,35,0
52810,28,0
52820,38,254
52820,35,254
52820,28,254
52830,38,0
52830,35,0
52830,28,0
52840,38,254
52840,35,254
52840,28,254
52850,38,0
52850,35,0
52850,28,0
52860,38,254
52860,35,254
52860,28,254
52870,38,0
52870,35,0
52870,28,0
52880,38,254
52880,35,254
52880,28,254
52890,38,0
52890,35,0
52890,28,0
52900,38,254
52900,35,254
52900,28,254
52910,38,0
52910,35,0
52910,28,0
52920,38,254
52920,35,254
52920,28,254
52930,38,0
52930,35,0
52930,28,0
52940,38,254
52940,35,254
52940,28,254
52950,38,0
52950,35,0
52950,28,0
52960,38,254
52960,35,254
52960,28,254
52970,38,0
52970,35,0
52970,28,0
52980,38,254
52980,35,254
52980,28,254
52990,38,0
52990,35,0
52990,28,0
53000,38,254
53000,35,254
53000,28,254
53010,38,0
53010,35,0
53010,28,0
53020,38,254
53020,35,254
53020,28,254
53030,38,0
53030,35,0
53030,28,0
53040,38,254
53040,35,254
53040,28,254
53050,38,0
53050,35,0
53050,28,0
53060,38,254
53060,35,254
53060,28,254
53070,38,0
53070,35,0
53070,28,0
53080,38,254
53080,35,254
53080,28,254
53090,38,0
53090,35,0
53090,28,0
53100,38,254
53100,35,254
53100,28,254
53110,38,0
53110,35,0
